Index,Location,Sex,Year,Mx,Upper,Lower
1748,Missouri,Female,2013-01-01,174.1918546,178.2011456,170.8020063
1749,Missouri,Female,2014-01-01,175.5410204,179.4410845,172.0025884
1750,Montana,Male,1980-01-01,287.6674066,297.7812588,277.6951044
1751,Montana,Male,1981-01-01,284.7745642,294.5267702,274.66919
1752,Montana,Male,1982-01-01,280.2252954,290.1062725,270.7668531
1753,Montana,Male,1983-01-01,279.7875041,289.4092816,270.2560128
1754,Montana,Male,1984-01-01,279.2453632,288.7556377,269.5134548
1755,Montana,Male,1985-01-01,281.4311133,290.6415606,271.9935023
1756,Montana,Male,1986-01-01,281.8303928,291.0802948,271.5679491
1757,Montana,Male,1987-01-01,279.1687231,287.8616665,268.1872142
1758,Montana,Male,1988-01-01,279.0118503,287.0480187,267.8056182
1759,Montana,Male,1989-01-01,277.4560988,285.5500282,265.9294821
1760,Montana,Male,1990-01-01,273.2948432,281.3643888,261.7008174
1761,Montana,Male,1991-01-01,272.6263221,280.6738555,260.6815417
1762,Montana,Male,1992-01-01,269.5438473,277.6034539,257.3063008
1763,Montana,Male,1993-01-01,273.0317522,280.649721,259.4443309
1764,Montana,Male,1994-01-01,271.1439669,279.2305463,257.9870322
1765,Montana,Male,1995-01-01,270.5744375,278.5267545,258.1942993
1766,Montana,Male,1996-01-01,264.2195932,272.3237554,252.1862698
1767,Montana,Male,1997-01-01,257.75148,265.6098581,245.9096084
1768,Montana,Male,1998-01-01,256.2402992,264.698311,245.2249358
1769,Montana,Male,1999-01-01,254.3741182,261.7230489,244.2054828
1770,Montana,Male,2000-01-01,252.2405369,260.2542952,242.0617044
1771,Montana,Male,2001-01-01,250.4556615,258.3973255,240.8013881
1772,Montana,Male,2002-01-01,247.677081,255.9813599,239.4297254
1773,Montana,Male,2003-01-01,243.8297827,253.2474906,236.3839643
1774,Montana,Male,2004-01-01,235.5322433,244.5275263,228.175792
1775,Montana,Male,2005-01-01,234.3639035,244.3158143,227.6028048
1776,Montana,Male,2006-01-01,230.512931,240.02754,223.5614853
1777,Montana,Male,2007-01-01,225.4407901,235.7130216,219.0664338
1778,Montana,Male,2008-01-01,222.731477,233.2159143,215.902203
1779,Montana,Male,2009-01-01,218.8225245,229.2347847,212.0511602
1780,Montana,Male,2010-01-01,216.3865121,227.3238621,209.8305738
1781,Montana,Male,2011-01-01,215.791612,226.8841823,208.8205289
1782,Montana,Male,2012-01-01,214.0832702,225.234108,207.387296
1783,Montana,Male,2013-01-01,214.0551884,226.0573134,207.1056168
1784,Montana,Male,2014-01-01,215.2467682,226.7283518,208.1252908
1785,Montana,Female,1980-01-01,173.4123995,178.3890159,168.3378569
1786,Montana,Female,1981-01-01,173.2213612,177.7866481,168.1790962
1787,Montana,Female,1982-01-01,171.3410856,175.8323196,166.4003744
1788,Montana,Female,1983-01-01,172.4467174,176.7362805,167.379012
1789,Montana,Female,1984-01-01,174.1760291,178.9251027,169.4600265
1790,Montana,Female,1985-01-01,175.9203976,180.6456553,171.2448044
1791,Montana,Female,1986-01-01,176.1364676,181.0253917,171.2115548
1792,Montana,Female,1987-01-01,177.2483166,181.8514548,172.4552067
1793,Montana,Female,1988-01-01,179.4408574,183.8281117,174.2803187
1794,Montana,Female,1989-01-01,177.7696078,182.1503444,172.5901138
1795,Montana,Female,1990-01-01,176.4100191,180.9379343,171.3015247
1796,Montana,Female,1991-01-01,177.9395251,182.4257863,172.7818701
1797,Montana,Female,1992-01-01,176.3626608,180.9105081,171.1554509
1798,Montana,Female,1993-01-01,178.8089064,183.4650877,173.7295268
1799,Montana,Female,1994-01-01,178.5401837,183.0252597,173.4378818
1800,Montana,Female,1995-01-01,181.4417542,185.8100907,176.3854677
1801,Montana,Female,1996-01-01,178.4393265,183.112729,173.7255976
1802,Montana,Female,1997-01-01,177.416185,182.0251651,172.8943716
1803,Montana,Female,1998-01-01,175.0133656,179.2797099,170.7058935
1804,Montana,Female,1999-01-01,177.4965709,181.7200806,173.1984994
1805,Montana,Female,2000-01-01,176.8235722,181.0366736,172.3381088
1806,Montana,Female,2001-01-01,178.6897502,182.7773083,174.6647416
1807,Montana,Female,2002-01-01,177.7934625,182.3886993,173.3095084
1808,Montana,Female,2003-01-01,176.1804396,180.307486,172.0170352
1809,Montana,Female,2004-01-01,172.4257243,176.9836072,168.1260193
1810,Montana,Female,2005-01-01,172.4068609,176.9042626,168.4072499
1811,Montana,Female,2006-01-01,171.3978342,175.8926836,167.4579161
1812,Montana,Female,2007-01-01,168.0417118,172.6608733,163.8781802
1813,Montana,Female,2008-01-01,167.0111587,171.4563566,162.7400247
1814,Montana,Female,2009-01-01,166.4736849,171.1166207,162.0589505
1815,Montana,Female,2010-01-01,164.5509825,169.0104232,160.5670663
1816,Montana,Female,2011-01-01,165.3761188,170.2779215,161.3450013
1817,Montana,Female,2012-01-01,164.4713324,169.1986645,160.4115736
1818,Montana,Female,2013-01-01,164.6408949,169.4770385,160.3895764
1819,Montana,Female,2014-01-01,167.5105422,172.573406,162.9171822
1820,Nebraska,Male,1980-01-01,284.6346794,293.3674774,275.4867341
1821,Nebraska,Male,1981-01-01,283.7337305,292.3894865,274.4721487
1822,Nebraska,Male,1982-01-01,280.3214018,289.2966175,271.26906
1823,Nebraska,Male,1983-01-01,281.5091962,290.544829,271.6083669
1824,Nebraska,Male,1984-01-01,283.3118097,291.8382761,273.1164687
1825,Nebraska,Male,1985-01-01,287.0248939,295.4841163,277.2164545
1826,Nebraska,Male,1986-01-01,289.4749973,297.5221148,279.5085614
1827,Nebraska,Male,1987-01-01,285.4897883,293.3702042,274.3979569
1828,Nebraska,Male,1988-01-01,287.0613721,295.2437829,275.4773013
1829,Nebraska,Male,1989-01-01,286.0153625,293.3962767,275.3435764
1830,Nebraska,Male,1990-01-01,282.5311889,289.7597475,271.0183548
1831,Nebraska,Male,1991-01-01,280.3779273,287.8946388,268.1898601
1832,Nebraska,Male,1992-01-01,280.7077307,287.8275622,268.4947418
1833,Nebraska,Male,1993-01-01,285.4437184,292.9906641,273.2312713
1834,Nebraska,Male,1994-01-01,282.0559777,289.4807563,269.4411456
1835,Nebraska,Male,1995-01-01,284.7737433,292.3792865,271.7357978
1836,Nebraska,Male,1996-01-01,277.3010128,284.5676416,264.7509917
1837,Nebraska,Male,1997-01-01,271.6055519,279.1011059,260.1109139
1838,Nebraska,Male,1998-01-01,267.9033131,274.7299297,257.3050448
1839,Nebraska,Male,1999-01-01,268.1488766,276.3343695,258.0830997
1840,Nebraska,Male,2000-01-01,265.7807381,273.5784617,256.4125015
1841,Nebraska,Male,2001-01-01,265.0387891,273.4855209,256.2118012
1842,Nebraska,Male,2002-01-01,263.4454663,272.3748499,255.2890045
1843,Nebraska,Male,2003-01-01,258.3898358,267.5731004,250.5966289
1844,Nebraska,Male,2004-01-01,249.4917842,259.0439546,241.7898643
1845,Nebraska,Male,2005-01-01,248.2745987,257.9727586,241.4485553
1846,Nebraska,Male,2006-01-01,245.2788937,255.6459136,238.3619738
1847,Nebraska,Male,2007-01-01,240.4101607,250.9823295,233.6648302
1848,Nebraska,Male,2008-01-01,238.3197988,249.8031881,231.7244046
1849,Nebraska,Male,2009-01-01,234.4398066,246.3356931,227.0244653
1850,Nebraska,Male,2010-01-01,233.1969713,244.8860565,226.3019183
1851,Nebraska,Male,2011-01-01,235.0569357,246.4871112,227.9225761
1852,Nebraska,Male,2012-01-01,231.2759299,243.7547322,224.0466834
1853,Nebraska,Male,2013-01-01,230.3356841,243.2555454,223.2541805
1854,Nebraska,Male,2014-01-01,234.8509318,247.1714958,227.6240278
1855,Nebraska,Female,1980-01-01,170.7029734,174.5135584,166.7086727
1856,Nebraska,Female,1981-01-01,169.7966503,173.6463978,165.724503
1857,Nebraska,Female,1982-01-01,169.4608977,173.0793357,165.5602088
1858,Nebraska,Female,1983-01-01,170.238551,173.9263591,166.3657797
1859,Nebraska,Female,1984-01-01,171.9764371,175.5850261,168.0957756
1860,Nebraska,Female,1985-01-01,174.4618059,178.2923788,170.1606321
1861,Nebraska,Female,1986-01-01,174.0633854,177.6117435,169.99858
1862,Nebraska,Female,1987-01-01,175.4522626,179.3621672,170.9241133
1863,Nebraska,Female,1988-01-01,177.8742882,181.9891497,173.1213537
1864,Nebraska,Female,1989-01-01,176.1612254,179.8800388,171.3996464
1865,Nebraska,Female,1990-01-01,174.9533858,178.916049,170.0970899
1866,Nebraska,Female,1991-01-01,176.028841,180.151962,171.6114325
1867,Nebraska,Female,1992-01-01,174.4658097,178.4169907,169.7797403
1868,Nebraska,Female,1993-01-01,176.5488987,180.4629467,171.8251224
1869,Nebraska,Female,1994-01-01,177.6091128,181.7545936,172.8649783
1870,Nebraska,Female,1995-01-01,179.3065282,183.3365071,174.8874664
1871,Nebraska,Female,1996-01-01,176.9157334,180.8932576,172.3948419
1872,Nebraska,Female,1997-01-01,175.3115337,179.4836113,170.8000381
1873,Nebraska,Female,1998-01-01,173.9692049,177.7245475,170.1514094
1874,Nebraska,Female,1999-01-01,176.4035504,180.3846795,172.0002217
1875,Nebraska,Female,2000-01-01,175.2834218,179.1984144,171.2286778
1876,Nebraska,Female,2001-01-01,177.2301993,181.2194346,172.8509175
1877,Nebraska,Female,2002-01-01,175.6103884,179.4430889,171.5531915
1878,Nebraska,Female,2003-01-01,174.4146461,178.6409079,170.5217513
1879,Nebraska,Female,2004-01-01,169.6644572,173.1873387,165.7352469
1880,Nebraska,Female,2005-01-01,169.4879874,173.2757313,165.7919407
1881,Nebraska,Female,2006-01-01,169.0350214,173.1350744,165.1751731
1882,Nebraska,Female,2007-01-01,166.8215309,170.9923259,162.8487822
1883,Nebraska,Female,2008-01-01,165.2622122,169.1842009,161.39598
1884,Nebraska,Female,2009-01-01,163.4735482,168.1263895,159.5296055
1885,Nebraska,Female,2010-01-01,162.2252729,166.4080857,158.2792639
1886,Nebraska,Female,2011-01-01,162.0353132,165.9835095,158.1276476
1887,Nebraska,Female,2012-01-01,162.1912399,166.707552,157.9861253
1888,Nebraska,Female,2013-01-01,161.434415,165.9281563,157.0364766
1889,Nebraska,Female,2014-01-01,162.3417376,166.8771405,158.0964577
1890,Nevada,Male,1980-01-01,319.1238049,332.0368103,306.4554971
1891,Nevada,Male,1981-01-01,316.4609466,328.8474442,304.048241
1892,Nevada,Male,1982-01-01,314.8402452,326.6388245,302.9742719
1893,Nevada,Male,1983-01-01,311.5258657,324.2673371,300.0349642
1894,Nevada,Male,1984-01-01,313.826384,325.1170464,300.7423286
1895,Nevada,Male,1985-01-01,316.7915031,329.0453393,302.6267158
1896,Nevada,Male,1986-01-01,314.9311778,326.5343976,301.844538
1897,Nevada,Male,1987-01-01,314.6197916,326.5669825,301.0033919
1898,Nevada,Male,1988-01-01,317.7871707,330.0977129,304.3104287
1899,Nevada,Male,1989-01-01,311.3891658,322.3968187,297.455943
1900,Nevada,Male,1990-01-01,307.1840354,318.2414743,292.5371955
1901,Nevada,Male,1991-01-01,303.95061,314.6904118,290.0661078
1902,Nevada,Male,1992-01-01,309.3300285,320.3882991,294.6095153
1903,Nevada,Male,1993-01-01,304.0836892,314.4177074,288.9968547
1904,Nevada,Male,1994-01-01,302.9245148,313.5395615,288.120182
1905,Nevada,Male,1995-01-01,298.5042413,307.8024822,283.9512126
1906,Nevada,Male,1996-01-01,296.033716,305.4447067,282.6366782
1907,Nevada,Male,1997-01-01,278.9621763,287.6782455,266.4925426
1908,Nevada,Male,1998-01-01,284.4450803,294.4730209,271.5442193
1909,Nevada,Male,1999-01-01,278.2382429,287.7427555,266.7504692
1910,Nevada,Male,2000-01-01,276.9026746,286.7636209,266.7644696
1911,Nevada,Male,2001-01-01,274.3909436,283.5075004,264.9893675
1912,Nevada,Male,2002-01-01,269.3838886,279.2621581,258.9570517
1913,Nevada,Male,2003-01-01,270.4799005,280.8424165,260.8767309
1914,Nevada,Male,2004-01-01,252.0046449,261.7383898,243.4369933
1915,Nevada,Male,2005-01-01,255.7294716,266.4959751,247.5370959
1916,Nevada,Male,2006-01-01,252.6060258,264.1159666,244.0803418
1917,Nevada,Male,2007-01-01,245.9621329,257.3012301,237.9304985
1918,Nevada,Male,2008-01-01,244.4905154,256.5347546,236.8313392
1919,Nevada,Male,2009-01-01,240.9736565,252.7100791,233.6899159
1920,Nevada,Male,2010-01-01,237.128024,249.0260922,229.8369654
1921,Nevada,Male,2011-01-01,236.5362789,248.9893544,228.8876593
1922,Nevada,Male,2012-01-01,230.4839645,242.3180963,223.29775
1923,Nevada,Male,2013-01-01,231.4299402,244.4016525,223.7412277
1924,Nevada,Male,2014-01-01,236.032294,249.5687204,228.5117704
1925,Nevada,Female,1980-01-01,204.9637401,213.1526038,197.3932118
1926,Nevada,Female,1981-01-01,203.9903495,211.2332302,196.5452652
1927,Nevada,Female,1982-01-01,202.9974523,210.2306108,195.3067178
1928,Nevada,Female,1983-01-01,202.5824137,209.5963523,195.4314464
1929,Nevada,Female,1984-01-01,203.9449468,211.3033648,196.4501751
1930,Nevada,Female,1985-01-01,203.3524908,210.8668884,196.3139634
1931,Nevada,Female,1986-01-01,205.1371849,212.2557898,197.3265586
1932,Nevada,Female,1987-01-01,207.6162979,215.0359437,199.409462
1933,Nevada,Female,1988-01-01,208.4782467,215.2981766,200.8224351
1934,Nevada,Female,1989-01-01,202.6920432,209.6910299,195.6191481
1935,Nevada,Female,1990-01-01,203.7603031,210.6840569,196.3770348
1936,Nevada,Female,1991-01-01,204.6775975,212.0561804,197.8161465
1937,Nevada,Female,1992-01-01,201.4040435,208.3143004,194.4562344
1938,Nevada,Female,1993-01-01,206.2981423,213.5011666,198.5991934
1939,Nevada,Female,1994-01-01,204.5466795,211.0706137,197.0793559
1940,Nevada,Female,1995-01-01,203.9266333,210.629283,196.2275617
1941,Nevada,Female,1996-01-01,199.2966751,205.8385978,192.5018303
1942,Nevada,Female,1997-01-01,197.4289495,203.2853818,190.9106213
1943,Nevada,Female,1998-01-01,199.8051561,205.6976308,193.6624797
1944,Nevada,Female,1999-01-01,196.4534853,202.1936844,190.5920249
1945,Nevada,Female,2000-01-01,196.8667077,202.9791743,191.2027354
1946,Nevada,Female,2001-01-01,197.4323085,203.7409431,191.4913997
1947,Nevada,Female,2002-01-01,195.7360451,201.8123984,189.7836631
1948,Nevada,Female,2003-01-01,191.8302178,197.3871717,186.2176702
1949,Nevada,Female,2004-01-01,191.5323465,197.3848134,185.8666644
1950,Nevada,Female,2005-01-01,187.9052289,193.4741196,182.5245483
1951,Nevada,Female,2006-01-01,184.4677029,189.9696702,178.979882
1952,Nevada,Female,2007-01-01,182.5148925,187.9593201,177.5054451
1953,Nevada,Female,2008-01-01,180.1814962,185.5320362,175.1435689
1954,Nevada,Female,2009-01-01,178.6966477,184.2777052,173.8666372
1955,Nevada,Female,2010-01-01,177.3838254,182.8866598,172.3971932
1956,Nevada,Female,2011-01-01,179.7578238,185.5016338,174.5841497
1957,Nevada,Female,2012-01-01,177.6138374,182.8555698,172.3509725
1958,Nevada,Female,2013-01-01,176.1100451,181.7012286,170.6480062
1959,Nevada,Female,2014-01-01,175.5311385,181.356642,170.2480997
1960,New Hampshire,Male,1980-01-01,319.4327443,330.366018,307.1756284
1961,New Hampshire,Male,1981-01-01,318.7608088,330.1224318,306.653434
1962,New Hampshire,Male,1982-01-01,309.902004,320.6965283,298.483683
1963,New Hampshire,Male,1983-01-01,313.7655236,324.3150201,302.4517605
1964,New Hampshire,Male,1984-01-01,311.3579518,321.8561459,299.145476
1965,New Hampshire,Male,1985-01-01,316.6207436,327.1249527,305.0363397
1966,New Hampshire,Male,1986-01-01,313.898918,324.5759315,302.1656128
1967,New Hampshire,Male,1987-01-01,310.671588,320.3902349,299.3333813
1968,New Hampshire,Male,1988-01-01,309.3925075,319.9851723,296.5677084
1969,New Hampshire,Male,1989-01-01,306.8094087,316.6607188,294.8458521
1970,New Hampshire,Male,1990-01-01,303.0054213,312.1994387,290.4545947
1971,New Hampshire,Male,1991-01-01,301.1655369,310.9120341,288.071757
1972,New Hampshire,Male,1992-01-01,296.2391989,305.6959772,282.1403715
1973,New Hampshire,Male,1993-01-01,296.9203452,305.6990727,283.2901823
1974,New Hampshire,Male,1994-01-01,293.4998075,302.5622189,279.7014944
1975,New Hampshire,Male,1995-01-01,294.3034184,304.0470993,280.7389391
1976,New Hampshire,Male,1996-01-01,287.2401515,295.7710779,273.6790263
1977,New Hampshire,Male,1997-01-01,281.1845555,290.3749892,269.6187557
1978,New Hampshire,Male,1998-01-01,277.2627817,286.0544252,265.9798416
1979,New Hampshire,Male,1999-01-01,272.646134,281.9503331,261.0280541
1980,New Hampshire,Male,2000-01-01,273.5126928,282.1134605,262.7523138
1981,New Hampshire,Male,2001-01-01,268.5274443,277.7864073,259.4535761
1982,New Hampshire,Male,2002-01-01,266.6384944,276.3161986,256.9121108
1983,New Hampshire,Male,2003-01-01,259.272417,268.9971875,250.4700117
1984,New Hampshire,Male,2004-01-01,252.989828,262.2190064,244.2336953
1985,New Hampshire,Male,2005-01-01,249.274165,259.6645986,241.328761
1986,New Hampshire,Male,2006-01-01,245.1452579,255.8699219,237.4662745
1987,New Hampshire,Male,2007-01-01,240.3506624,251.3584163,233.0969742
1988,New Hampshire,Male,2008-01-01,237.3512635,247.8719755,229.3923599
1989,New Hampshire,Male,2009-01-01,233.9705272,244.781266,226.0951776
1990,New Hampshire,Male,2010-01-01,227.1911379,239.2306115,219.7451584
1991,New Hampshire,Male,2011-01-01,231.0821549,242.4535933,223.1881902
1992,New Hampshire,Male,2012-01-01,224.9070131,236.6870275,216.5306101
1993,New Hampshire,Male,2013-01-01,222.8938482,234.7079203,214.5844451
1994,New Hampshire,Male,2014-01-01,226.7227565,238.3350313,218.2136003
1995,New Hampshire,Female,1980-01-01,197.5118975,203.849948,191.5644474
1996,New Hampshire,Female,1981-01-01,193.729354,199.1093059,188.2054078
1997,New Hampshire,Female,1982-01-01,192.2276139,198.1195631,186.2877358
1998,New Hampshire,Female,1983-01-01,194.1312646,199.4929362,187.9306675
1999,New Hampshire,Female,1984-01-01,193.1022167,198.6057064,186.7714421
2000,New Hampshire,Female,1985-01-01,197.4361341,203.5398429,191.6484443
2001,New Hampshire,Female,1986-01-01,196.1523354,201.8870679,190.0362097
2002,New Hampshire,Female,1987-01-01,194.5206113,199.9018732,188.3039827
2003,New Hampshire,Female,1988-01-01,196.7329936,202.3342694,190.4935034
2004,New Hampshire,Female,1989-01-01,194.2229408,199.8399795,188.0305984
2005,New Hampshire,Female,1990-01-01,190.3168803,195.7989259,184.4020295
2006,New Hampshire,Female,1991-01-01,191.5492415,196.8287245,185.6386784
2007,New Hampshire,Female,1992-01-01,191.1211892,196.704209,185.0223032
2008,New Hampshire,Female,1993-01-01,193.8398021,199.7018858,187.1432996
2009,New Hampshire,Female,1994-01-01,190.8987616,196.5413789,184.7970714
2010,New Hampshire,Female,1995-01-01,193.304417,198.8765788,187.4969351
2011,New Hampshire,Female,1996-01-01,189.9227498,195.2483463,184.1471863
2012,New Hampshire,Female,1997-01-01,189.2172825,194.548276,183.3155708
2013,New Hampshire,Female,1998-01-01,185.0034321,190.0747771,179.6978622
2014,New Hampshire,Female,1999-01-01,186.674454,191.4718874,181.3881965
2015,New Hampshire,Female,2000-01-01,186.0507473,191.5815616,181.0147065
2016,New Hampshire,Female,2001-01-01,186.2570551,191.2510323,181.1094788
2017,New Hampshire,Female,2002-01-01,184.5143841,189.4374838,179.6064585
2018,New Hampshire,Female,2003-01-01,182.792424,187.9942079,177.7305047
2019,New Hampshire,Female,2004-01-01,178.8819638,184.1487132,174.0691231
2020,New Hampshire,Female,2005-01-01,177.9318297,182.9432655,173.0957647
2021,New Hampshire,Female,2006-01-01,175.9003836,181.1957278,170.7662581
2022,New Hampshire,Female,2007-01-01,172.8606421,177.7829683,167.7769169
2023,New Hampshire,Female,2008-01-01,169.2781202,174.1155635,164.4309624
2024,New Hampshire,Female,2009-01-01,167.0771039,172.1701821,161.9914554
2025,New Hampshire,Female,2010-01-01,165.7539006,170.8017863,160.8805005
2026,New Hampshire,Female,2011-01-01,167.1721598,172.2474341,162.2700935
2027,New Hampshire,Female,2012-01-01,164.7361611,169.8776398,160.0446494
2028,New Hampshire,Female,2013-01-01,163.2795748,168.4327476,158.2879563
2029,New Hampshire,Female,2014-01-01,165.8581632,171.0015146,161.0965494
2030,New Jersey,Male,1980-01-01,344.2696516,354.5603405,333.1575229
2031,New Jersey,Male,1981-01-01,336.8710022,346.8089264,325.8461438
2032,New Jersey,Male,1982-01-01,330.9029409,340.9221477,320.1282635
2033,New Jersey,Male,1983-01-01,333.07918,342.86446,321.4088297
2034,New Jersey,Male,1984-01-01,332.7989012,341.9912652,321.5340117
2035,New Jersey,Male,1985-01-01,335.9131077,345.2064485,324.4484929
2036,New Jersey,Male,1986-01-01,333.6411971,343.1956822,321.5493688
2037,New Jersey,Male,1987-01-01,331.7758721,340.5297328,320.0341229
2038,New Jersey,Male,1988-01-01,327.9659207,336.1718626,316.2725489
2039,New Jersey,Male,1989-01-01,325.5908009,332.3122189,313.0311448
2040,New Jersey,Male,1990-01-01,319.789846,327.6067562,306.0942387
2041,New Jersey,Male,1991-01-01,315.4374865,322.4427679,302.242218
2042,New Jersey,Male,1992-01-01,309.3787472,317.2270761,295.9238036
2043,New Jersey,Male,1993-01-01,310.7622649,318.0702364,297.5856291
2044,New Jersey,Male,1994-01-01,308.0992622,315.1482967,294.2706137
2045,New Jersey,Male,1995-01-01,306.7142994,314.051634,293.872276
2046,New Jersey,Male,1996-01-01,297.6269604,304.5739846,284.9772249
2047,New Jersey,Male,1997-01-01,285.7066723,292.3113691,274.1287117
2048,New Jersey,Male,1998-01-01,281.1785603,287.8621862,270.6301114
2049,New Jersey,Male,1999-01-01,280.5607469,288.4557146,270.0977538
2050,New Jersey,Male,2000-01-01,276.1231662,284.1462276,266.4416349
2051,New Jersey,Male,2001-01-01,273.5725871,282.0610827,265.1929837
2052,New Jersey,Male,2002-01-01,266.0950595,274.7450118,257.8037335
2053,New Jersey,Male,2003-01-01,262.3339551,271.9546245,254.9651019
2054,New Jersey,Male,2004-01-01,250.8654,260.2670659,244.3238728
2055,New Jersey,Male,2005-01-01,248.0976123,257.4883781,241.8502999
2056,New Jersey,Male,2006-01-01,243.9775809,253.4927786,237.5569673
2057,New Jersey,Male,2007-01-01,239.0480814,249.5746564,233.295984
2058,New Jersey,Male,2008-01-01,233.9923353,243.6687553,228.5152226
2059,New Jersey,Male,2009-01-01,230.2144027,240.6583239,224.6610542
2060,New Jersey,Male,2010-01-01,226.4756496,236.8855473,220.4868974
2061,New Jersey,Male,2011-01-01,223.9661676,235.2188725,218.4546633
2062,New Jersey,Male,2012-01-01,220.5445907,232.3178105,214.6458228
2063,New Jersey,Male,2013-01-01,218.3922046,229.8298569,212.7894597
2064,New Jersey,Male,2014-01-01,220.0845037,231.9025411,214.1471139
2065,New Jersey,Female,1980-01-01,214.3005956,217.9481608,210.2677409
2066,New Jersey,Female,1981-01-01,211.7610737,215.2933814,207.9822851
2067,New Jersey,Female,1982-01-01,209.7947877,213.0431976,206.130202
2068,New Jersey,Female,1983-01-01,210.4925201,213.9810289,206.8196788
2069,New Jersey,Female,1984-01-01,210.7774506,214.2139932,206.9097735
2070,New Jersey,Female,1985-01-01,211.3480883,214.6418978,207.6442788
2071,New Jersey,Female,1986-01-01,211.6706035,215.1041856,207.6649772
2072,New Jersey,Female,1987-01-01,210.9474559,214.3345384,206.6416486
2073,New Jersey,Female,1988-01-01,212.0822811,215.5275317,208.0808489
2074,New Jersey,Female,1989-01-01,212.2035459,215.5900745,207.3631489
2075,New Jersey,Female,1990-01-01,207.535799,210.91532,202.9141909
2076,New Jersey,Female,1991-01-01,208.6372611,212.4540435,203.902824
2077,New Jersey,Female,1992-01-01,204.1961236,207.6992755,199.017316
2078,New Jersey,Female,1993-01-01,206.1095425,209.6044677,201.0881561
2079,New Jersey,Female,1994-01-01,203.7255188,206.9727874,199.0652848
2080,New Jersey,Female,1995-01-01,206.176867,209.7444272,201.4618831
2081,New Jersey,Female,1996-01-01,201.0701381,204.209516,196.8208085
2082,New Jersey,Female,1997-01-01,199.280165,202.8890026,195.1075191
2083,New Jersey,Female,1998-01-01,194.0080374,197.2061543,190.3708752
2084,New Jersey,Female,1999-01-01,195.1401438,198.3670205,191.5342547
2085,New Jersey,Female,2000-01-01,193.1248372,196.4894045,189.8776414
2086,New Jersey,Female,2001-01-01,194.0118125,197.3212206,190.7715608
2087,New Jersey,Female,2002-01-01,190.0503814,193.3636548,186.7855528
2088,New Jersey,Female,2003-01-01,188.2276534,191.4968586,185.0261456
2089,New Jersey,Female,2004-01-01,182.2594693,185.5418939,179.0939345
2090,New Jersey,Female,2005-01-01,180.3486051,183.4142094,177.3380087
2091,New Jersey,Female,2006-01-01,179.4603649,182.7181707,176.6372664
2092,New Jersey,Female,2007-01-01,174.9470361,178.3005258,172.0729951
2093,New Jersey,Female,2008-01-01,172.53224,175.5769076,169.7078419
2094,New Jersey,Female,2009-01-01,171.1243764,174.2319107,168.199882
2095,New Jersey,Female,2010-01-01,167.8702003,171.1846468,164.7715724
2096,New Jersey,Female,2011-01-01,168.0580762,171.3049819,165.2970307
2097,New Jersey,Female,2012-01-01,166.0243483,169.5219414,162.9592419
2098,New Jersey,Female,2013-01-01,163.6919844,167.2943934,160.4579988
2099,New Jersey,Female,2014-01-01,165.710444,169.5370096,162.20137
2100,New Mexico,Male,1980-01-01,256.5595518,265.8784779,246.9435256
2101,New Mexico,Male,1981-01-01,251.2944668,259.6356336,242.52796
2102,New Mexico,Male,1982-01-01,251.6296881,261.2007375,242.7941323
2103,New Mexico,Male,1983-01-01,249.921845,258.7640335,239.6064564
2104,New Mexico,Male,1984-01-01,249.9924931,258.6648404,240.6812221
2105,New Mexico,Male,1985-01-01,252.0264334,260.76291,241.3228286
2106,New Mexico,Male,1986-01-01,254.3601318,262.2706546,244.8871131
2107,New Mexico,Male,1987-01-01,251.8336911,260.3166755,241.8950209
2108,New Mexico,Male,1988-01-01,251.3817489,259.6099153,240.8311982
2109,New Mexico,Male,1989-01-01,249.7004523,257.5336736,238.4410299
2110,New Mexico,Male,1990-01-01,245.0551833,252.7546223,234.1059622
2111,New Mexico,Male,1991-01-01,245.8814089,253.4361298,233.4809926
2112,New Mexico,Male,1992-01-01,244.8329292,252.4006216,233.2279632
2113,New Mexico,Male,1993-01-01,245.7456095,253.6583081,234.3136359
2114,New Mexico,Male,1994-01-01,247.1852045,254.6131152,234.5722958
2115,New Mexico,Male,1995-01-01,244.5412332,251.6743856,233.0396959
2116,New Mexico,Male,1996-01-01,240.2537494,247.6192145,229.1231056
2117,New Mexico,Male,1997-01-01,233.2853098,240.6801669,222.770542
2118,New Mexico,Male,1998-01-01,230.0893884,237.1041975,220.0160928
2119,New Mexico,Male,1999-01-01,230.6774359,238.1143362,221.6802777
2120,New Mexico,Male,2000-01-01,228.3206663,235.872543,219.5376186
2121,New Mexico,Male,2001-01-01,227.8744895,236.2539451,220.4471859
2122,New Mexico,Male,2002-01-01,228.1219361,237.6260266,219.9875783
2123,New Mexico,Male,2003-01-01,222.4534808,231.8578584,214.8295019
2124,New Mexico,Male,2004-01-01,216.2230595,224.821358,209.38081
2125,New Mexico,Male,2005-01-01,213.9158959,223.4212536,207.1295369
2126,New Mexico,Male,2006-01-01,211.5334469,221.0180207,204.8281864
2127,New Mexico,Male,2007-01-01,209.6973995,219.1962251,203.2291753
2128,New Mexico,Male,2008-01-01,207.2780393,216.8821939,201.0732732
2129,New Mexico,Male,2009-01-01,203.2689229,213.7347557,196.890858
2130,New Mexico,Male,2010-01-01,199.624567,210.4069441,193.7097795
2131,New Mexico,Male,2011-01-01,198.8082833,208.8793505,192.6255883
