,Location,Sex,Year,Mx
0,Alabama,Male,1981-01-01,355.0900526
1,Alabama,Male,1982-01-01,350.1255167
2,Alabama,Male,1983-01-01,347.8082915
3,Alabama,Male,1984-01-01,351.7630096
4,Alabama,Male,1985-01-01,353.813274
5,Alabama,Male,1986-01-01,357.3919521
6,Alabama,Male,1987-01-01,354.8984518
7,Alabama,Male,1988-01-01,357.3263121
8,Alabama,Male,1989-01-01,354.8773551
9,Alabama,Male,1990-01-01,350.3227901
10,Alabama,Male,1991-01-01,351.0869191
11,Alabama,Male,1992-01-01,346.8597942
12,Alabama,Male,1993-01-01,348.7351306
13,Alabama,Male,1994-01-01,350.6720974
14,Alabama,Male,1995-01-01,352.0218921
15,Alabama,Male,1996-01-01,345.205563
16,Alabama,Male,1997-01-01,339.4168586
17,Alabama,Male,1998-01-01,336.8185092
18,Alabama,Male,1999-01-01,333.5639465
19,Alabama,Male,2000-01-01,333.7796544
20,Alabama,Male,2001-01-01,329.8197385
21,Alabama,Male,2002-01-01,328.2390361
22,Alabama,Male,2003-01-01,324.7595912
23,Alabama,Male,2004-01-01,315.0471569
24,Alabama,Male,2005-01-01,313.180863
25,Alabama,Male,2006-01-01,310.3531596
26,Alabama,Male,2007-01-01,304.3441464
27,Alabama,Male,2008-01-01,300.6875607
28,Alabama,Male,2009-01-01,297.6906571
29,Alabama,Male,2010-01-01,293.3850951
30,Alabama,Male,2011-01-01,294.1913823
31,Alabama,Male,2012-01-01,291.1004866
32,Alabama,Male,2013-01-01,292.8126227
33,Alabama,Male,2014-01-01,292.1051871
34,Alabama,Female,1980-01-01,183.8007577
35,Alabama,Female,1981-01-01,182.9553837
36,Alabama,Female,1982-01-01,182.1753618
37,Alabama,Female,1983-01-01,184.3469353
38,Alabama,Female,1984-01-01,186.7124921
39,Alabama,Female,1985-01-01,188.0337641
40,Alabama,Female,1986-01-01,189.0648815
41,Alabama,Female,1987-01-01,190.6809011
42,Alabama,Female,1988-01-01,192.4772632
43,Alabama,Female,1989-01-01,192.1663775
44,Alabama,Female,1990-01-01,192.1384082
45,Alabama,Female,1991-01-01,193.5297634
46,Alabama,Female,1992-01-01,191.0259354
47,Alabama,Female,1993-01-01,195.4052146
48,Alabama,Female,1994-01-01,196.3298834
49,Alabama,Female,1995-01-01,197.4078415
50,Alabama,Female,1996-01-01,196.0152196
51,Alabama,Female,1997-01-01,195.4482532
52,Alabama,Female,1998-01-01,194.1090545
53,Alabama,Female,1999-01-01,195.0152012
54,Alabama,Female,2000-01-01,193.7224673
55,Alabama,Female,2001-01-01,197.0363559
56,Alabama,Female,2002-01-01,194.9455705
57,Alabama,Female,2003-01-01,194.8169397
58,Alabama,Female,2004-01-01,190.8533998
59,Alabama,Female,2005-01-01,191.4156578
60,Alabama,Female,2006-01-01,190.1278768
61,Alabama,Female,2007-01-01,187.0889737
62,Alabama,Female,2008-01-01,186.6735993
63,Alabama,Female,2009-01-01,186.5292911
64,Alabama,Female,2010-01-01,184.3027202
65,Alabama,Female,2011-01-01,184.3021139
66,Alabama,Female,2012-01-01,184.5687639
67,Alabama,Female,2013-01-01,183.9205289
68,Alabama,Female,2014-01-01,186.2970255
69,Alaska,Male,1980-01-01,306.3864953
70,Alaska,Male,1981-01-01,299.9392782
71,Alaska,Male,1982-01-01,294.0517186
72,Alaska,Male,1983-01-01,294.6029975
73,Alaska,Male,1984-01-01,293.2531585
74,Alaska,Male,1985-01-01,295.5019034
75,Alaska,Male,1986-01-01,293.4792863
76,Alaska,Male,1987-01-01,293.5962619
77,Alaska,Male,1988-01-01,293.9342363
78,Alaska,Male,1989-01-01,290.9009865
79,Alaska,Male,1990-01-01,288.8315731
80,Alaska,Male,1991-01-01,285.7421164
81,Alaska,Male,1992-01-01,282.4096282
82,Alaska,Male,1993-01-01,284.0834836
83,Alaska,Male,1994-01-01,282.565727
84,Alaska,Male,1995-01-01,284.9466729
85,Alaska,Male,1996-01-01,276.1602813
86,Alaska,Male,1997-01-01,269.2898668
87,Alaska,Male,1998-01-01,264.8443077
88,Alaska,Male,1999-01-01,261.8419803
89,Alaska,Male,2000-01-01,261.3089502
90,Alaska,Male,2001-01-01,260.3743263
91,Alaska,Male,2002-01-01,257.6321552
92,Alaska,Male,2003-01-01,251.6812734
93,Alaska,Male,2004-01-01,240.9935695
94,Alaska,Male,2005-01-01,239.5649517
95,Alaska,Male,2006-01-01,234.5544169
96,Alaska,Male,2007-01-01,232.7632374
97,Alaska,Male,2008-01-01,229.7589011
98,Alaska,Male,2009-01-01,226.0868021
99,Alaska,Male,2010-01-01,222.5297038
100,Alaska,Male,2011-01-01,222.8974527
101,Alaska,Male,2012-01-01,218.8419679
102,Alaska,Male,2013-01-01,220.127342
103,Alaska,Male,2014-01-01,223.9808996
104,Alaska,Female,1980-01-01,192.4165505
105,Alaska,Female,1981-01-01,190.8210424
106,Alaska,Female,1982-01-01,189.4565673
107,Alaska,Female,1983-01-01,189.283192
108,Alaska,Female,1984-01-01,189.2759376
109,Alaska,Female,1985-01-01,190.8455888
110,Alaska,Female,1986-01-01,192.8167614
111,Alaska,Female,1987-01-01,191.9369909
112,Alaska,Female,1988-01-01,193.3064163
113,Alaska,Female,1989-01-01,190.5620671
114,Alaska,Female,1990-01-01,189.1799941
115,Alaska,Female,1991-01-01,190.3111751
116,Alaska,Female,1992-01-01,189.3322305
117,Alaska,Female,1993-01-01,190.3501463
118,Alaska,Female,1994-01-01,189.9478451
119,Alaska,Female,1995-01-01,191.8486917
120,Alaska,Female,1996-01-01,190.0154711
121,Alaska,Female,1997-01-01,187.9794311
122,Alaska,Female,1998-01-01,185.4477081
123,Alaska,Female,1999-01-01,187.4514459
124,Alaska,Female,2000-01-01,186.6909956
125,Alaska,Female,2001-01-01,187.2235137
126,Alaska,Female,2002-01-01,185.5421495
127,Alaska,Female,2003-01-01,182.5713693
128,Alaska,Female,2004-01-01,176.9563329
129,Alaska,Female,2005-01-01,176.7803916
130,Alaska,Female,2006-01-01,177.3678587
131,Alaska,Female,2007-01-01,174.2672576
132,Alaska,Female,2008-01-01,172.2679596
133,Alaska,Female,2009-01-01,172.8224922
134,Alaska,Female,2010-01-01,169.5297678
135,Alaska,Female,2011-01-01,169.8454057
136,Alaska,Female,2012-01-01,169.0670816
137,Alaska,Female,2013-01-01,170.5576305
138,Alaska,Female,2014-01-01,170.0476079
139,Arizona,Male,1980-01-01,274.1991363
140,Arizona,Male,1981-01-01,272.594432
141,Arizona,Male,1982-01-01,270.4200547
142,Arizona,Male,1983-01-01,263.1394819
143,Arizona,Male,1984-01-01,265.7808494
144,Arizona,Male,1985-01-01,265.4612822
145,Arizona,Male,1986-01-01,264.7087657
146,Arizona,Male,1987-01-01,266.2847171
147,Arizona,Male,1988-01-01,268.0574868
148,Arizona,Male,1989-01-01,258.8808736
149,Arizona,Male,1990-01-01,260.399191
150,Arizona,Male,1991-01-01,260.0401791
151,Arizona,Male,1992-01-01,258.1414894
152,Arizona,Male,1993-01-01,258.1753289
153,Arizona,Male,1994-01-01,257.1040316
154,Arizona,Male,1995-01-01,248.2926648
155,Arizona,Male,1996-01-01,246.8809547
156,Arizona,Male,1997-01-01,237.4601308
157,Arizona,Male,1998-01-01,232.690907
158,Arizona,Male,1999-01-01,237.2491182
159,Arizona,Male,2000-01-01,234.6846326
160,Arizona,Male,2001-01-01,227.7865548
161,Arizona,Male,2002-01-01,232.1253111
162,Arizona,Male,2003-01-01,227.3165637
163,Arizona,Male,2004-01-01,219.4212158
164,Arizona,Male,2005-01-01,218.9086266
165,Arizona,Male,2006-01-01,216.6698529
166,Arizona,Male,2007-01-01,211.9023295
167,Arizona,Male,2008-01-01,207.0525791
168,Arizona,Male,2009-01-01,204.9979396
169,Arizona,Male,2010-01-01,202.0722255
170,Arizona,Male,2011-01-01,198.5504833
171,Arizona,Male,2012-01-01,200.9311862
172,Arizona,Male,2013-01-01,198.4414919
173,Arizona,Male,2014-01-01,199.8768797
174,Arizona,Female,1980-01-01,169.9844547
175,Arizona,Female,1981-01-01,164.9317252
176,Arizona,Female,1982-01-01,165.2951296
177,Arizona,Female,1983-01-01,165.8650616
178,Arizona,Female,1984-01-01,167.6111322
179,Arizona,Female,1985-01-01,167.0012459
180,Arizona,Female,1986-01-01,166.6502075
181,Arizona,Female,1987-01-01,167.9108145
182,Arizona,Female,1988-01-01,168.5745807
183,Arizona,Female,1989-01-01,168.9202019
184,Arizona,Female,1990-01-01,167.9771876
185,Arizona,Female,1991-01-01,167.7243178
186,Arizona,Female,1992-01-01,165.4680612
187,Arizona,Female,1993-01-01,167.2394403
188,Arizona,Female,1994-01-01,168.0991278
189,Arizona,Female,1995-01-01,166.0728925
190,Arizona,Female,1996-01-01,162.9006532
191,Arizona,Female,1997-01-01,162.9058116
192,Arizona,Female,1998-01-01,158.712815
193,Arizona,Female,1999-01-01,161.5060292
194,Arizona,Female,2000-01-01,161.2189806
195,Arizona,Female,2001-01-01,161.9603417
196,Arizona,Female,2002-01-01,158.4373729
197,Arizona,Female,2003-01-01,157.1759025
198,Arizona,Female,2004-01-01,154.2165088
199,Arizona,Female,2005-01-01,154.7724332
200,Arizona,Female,2006-01-01,153.7711695
201,Arizona,Female,2007-01-01,149.6918614
202,Arizona,Female,2008-01-01,147.7363006
203,Arizona,Female,2009-01-01,148.8808533
204,Arizona,Female,2010-01-01,145.8786374
205,Arizona,Female,2011-01-01,146.6571378
206,Arizona,Female,2012-01-01,146.6754381
207,Arizona,Female,2013-01-01,145.9947476
208,Arizona,Female,2014-01-01,146.1923142
209,Arkansas,Male,1980-01-01,344.1648781
210,Arkansas,Male,1981-01-01,340.6948487
211,Arkansas,Male,1982-01-01,338.065497
212,Arkansas,Male,1983-01-01,338.207921
213,Arkansas,Male,1984-01-01,338.7759917
214,Arkansas,Male,1985-01-01,341.1616556
215,Arkansas,Male,1986-01-01,342.6833455
216,Arkansas,Male,1987-01-01,341.5707196
217,Arkansas,Male,1988-01-01,341.5287081
218,Arkansas,Male,1989-01-01,338.3900287
219,Arkansas,Male,1990-01-01,337.1828476
220,Arkansas,Male,1991-01-01,333.7054373
221,Arkansas,Male,1992-01-01,331.6112593
222,Arkansas,Male,1993-01-01,335.1426514
223,Arkansas,Male,1994-01-01,333.2565734
224,Arkansas,Male,1995-01-01,335.0163738
225,Arkansas,Male,1996-01-01,325.7118011
226,Arkansas,Male,1997-01-01,318.8845335
227,Arkansas,Male,1998-01-01,316.0757806
228,Arkansas,Male,1999-01-01,314.7469091
229,Arkansas,Male,2000-01-01,312.6276729
230,Arkansas,Male,2001-01-01,310.547241
231,Arkansas,Male,2002-01-01,308.4989878
232,Arkansas,Male,2003-01-01,304.0083713
233,Arkansas,Male,2004-01-01,294.0983725
234,Arkansas,Male,2005-01-01,293.7169127
235,Arkansas,Male,2006-01-01,289.2291189
236,Arkansas,Male,2007-01-01,283.205837
237,Arkansas,Male,2008-01-01,282.3603015
238,Arkansas,Male,2009-01-01,278.2300986
239,Arkansas,Male,2010-01-01,274.3798503
240,Arkansas,Male,2011-01-01,273.5529334
241,Arkansas,Male,2012-01-01,271.9955145
242,Arkansas,Male,2013-01-01,271.5268856
243,Arkansas,Male,2014-01-01,274.2245456
244,Arkansas,Female,1980-01-01,182.5466171
245,Arkansas,Female,1981-01-01,181.5540222
246,Arkansas,Female,1982-01-01,180.3325244
247,Arkansas,Female,1983-01-01,181.9131838
248,Arkansas,Female,1984-01-01,183.188865
249,Arkansas,Female,1985-01-01,185.7850716
250,Arkansas,Female,1986-01-01,186.2680084
251,Arkansas,Female,1987-01-01,187.6957959
252,Arkansas,Female,1988-01-01,189.8774861
253,Arkansas,Female,1989-01-01,189.395242
254,Arkansas,Female,1990-01-01,188.2604353
255,Arkansas,Female,1991-01-01,190.2361724
256,Arkansas,Female,1992-01-01,188.1938707
257,Arkansas,Female,1993-01-01,191.8087798
258,Arkansas,Female,1994-01-01,191.013222
259,Arkansas,Female,1995-01-01,193.1676068
260,Arkansas,Female,1996-01-01,190.0948693
261,Arkansas,Female,1997-01-01,190.0258586
262,Arkansas,Female,1998-01-01,188.1775804
263,Arkansas,Female,1999-01-01,189.4318416
264,Arkansas,Female,2000-01-01,189.3078186
265,Arkansas,Female,2001-01-01,190.5426746
266,Arkansas,Female,2002-01-01,189.3267685
267,Arkansas,Female,2003-01-01,188.5268885
268,Arkansas,Female,2004-01-01,185.012829
269,Arkansas,Female,2005-01-01,185.3345388
270,Arkansas,Female,2006-01-01,183.7383542
271,Arkansas,Female,2007-01-01,181.5246883
272,Arkansas,Female,2008-01-01,180.243816
273,Arkansas,Female,2009-01-01,179.8521434
274,Arkansas,Female,2010-01-01,177.5776196
275,Arkansas,Female,2011-01-01,177.7607965
276,Arkansas,Female,2012-01-01,177.6676101
277,Arkansas,Female,2013-01-01,177.0259725
278,Arkansas,Female,2014-01-01,178.4190054
279,California,Male,1980-01-01,295.6977769
280,California,Male,1981-01-01,291.7528625
281,California,Male,1982-01-01,288.7774926
282,California,Male,1983-01-01,282.0007825
283,California,Male,1984-01-01,286.4994798
284,California,Male,1985-01-01,286.8871882
285,California,Male,1986-01-01,284.0417887
286,California,Male,1987-01-01,281.0447187
287,California,Male,1988-01-01,279.2284664
288,California,Male,1989-01-01,275.3417152
289,California,Male,1990-01-01,270.132532
290,California,Male,1991-01-01,268.0663981
291,California,Male,1992-01-01,263.8129585
292,California,Male,1993-01-01,265.1903627
293,California,Male,1994-01-01,262.1907748
294,California,Male,1995-01-01,262.5097261
295,California,Male,1996-01-01,251.1549111
296,California,Male,1997-01-01,244.7666997
297,California,Male,1998-01-01,238.7969095
298,California,Male,1999-01-01,238.170337
299,California,Male,2000-01-01,235.1757122
300,California,Male,2001-01-01,234.6125339
301,California,Male,2002-01-01,229.0268435
302,California,Male,2003-01-01,225.5030269
303,California,Male,2004-01-01,217.0809273
304,California,Male,2005-01-01,216.450611
305,California,Male,2006-01-01,212.4956842
306,California,Male,2007-01-01,208.9399802
307,California,Male,2008-01-01,204.3428015
308,California,Male,2009-01-01,202.6535077
309,California,Male,2010-01-01,197.8132763
310,California,Male,2011-01-01,196.7020404
311,California,Male,2012-01-01,194.8391669
312,California,Male,2013-01-01,193.1166661
313,California,Male,2014-01-01,194.1498395
314,California,Female,1980-01-01,190.0016519
315,California,Female,1981-01-01,187.5990986
316,California,Female,1982-01-01,186.6001701
317,California,Female,1983-01-01,185.4338122
318,California,Female,1984-01-01,187.0804229
319,California,Female,1985-01-01,187.9467449
320,California,Female,1986-01-01,186.7912011
321,California,Female,1987-01-01,187.4988635
322,California,Female,1988-01-01,187.0783996
323,California,Female,1989-01-01,185.301158
324,California,Female,1990-01-01,181.8019959
325,California,Female,1991-01-01,183.9386927
326,California,Female,1992-01-01,179.7421482
327,California,Female,1993-01-01,181.5928159
328,California,Female,1994-01-01,180.7431473
329,California,Female,1995-01-01,179.3579808
330,California,Female,1996-01-01,176.5750809
331,California,Female,1997-01-01,174.8181015
332,California,Female,1998-01-01,169.9952771
333,California,Female,1999-01-01,171.117755
334,California,Female,2000-01-01,169.1424622
335,California,Female,2001-01-01,171.8945545
336,California,Female,2002-01-01,166.7823442
337,California,Female,2003-01-01,164.9269471
338,California,Female,2004-01-01,159.2343327
339,California,Female,2005-01-01,159.5708889
340,California,Female,2006-01-01,157.8414399
341,California,Female,2007-01-01,154.163954
342,California,Female,2008-01-01,151.078088
343,California,Female,2009-01-01,151.2146957
344,California,Female,2010-01-01,148.2050545
345,California,Female,2011-01-01,147.3778216
346,California,Female,2012-01-01,147.3805232
347,California,Female,2013-01-01,144.4115226
348,California,Female,2014-01-01,144.326197
349,Colorado,Male,1980-01-01,253.8449484
350,Colorado,Male,1981-01-01,253.4626182
351,Colorado,Male,1982-01-01,246.5513307
352,Colorado,Male,1983-01-01,244.7223618
353,Colorado,Male,1984-01-01,246.4990895
354,Colorado,Male,1985-01-01,244.3838657
355,Colorado,Male,1986-01-01,247.1980268
356,Colorado,Male,1987-01-01,248.064734
357,Colorado,Male,1988-01-01,245.7027125
358,Colorado,Male,1989-01-01,245.7602581
359,Colorado,Male,1990-01-01,246.4714255
360,Colorado,Male,1991-01-01,244.8451907
361,Colorado,Male,1992-01-01,238.9442916
362,Colorado,Male,1993-01-01,242.370554
363,Colorado,Male,1994-01-01,243.6824689
364,Colorado,Male,1995-01-01,241.8348382
365,Colorado,Male,1996-01-01,235.236607
366,Colorado,Male,1997-01-01,230.9765658
367,Colorado,Male,1998-01-01,229.616627
368,Colorado,Male,1999-01-01,224.9501178
369,Colorado,Male,2000-01-01,222.4589662
370,Colorado,Male,2001-01-01,221.2590907
371,Colorado,Male,2002-01-01,223.498409
372,Colorado,Male,2003-01-01,219.0249064
373,Colorado,Male,2004-01-01,209.3947641
374,Colorado,Male,2005-01-01,206.4775379
375,Colorado,Male,2006-01-01,205.4323709
376,Colorado,Male,2007-01-01,200.7249792
377,Colorado,Male,2008-01-01,200.5959283
378,Colorado,Male,2009-01-01,196.5171655
379,Colorado,Male,2010-01-01,192.176359
380,Colorado,Male,2011-01-01,192.3406327
381,Colorado,Male,2012-01-01,191.1890822
382,Colorado,Male,2013-01-01,189.8526682
383,Colorado,Male,2014-01-01,193.037126
384,Colorado,Female,1980-01-01,157.5290139
385,Colorado,Female,1981-01-01,157.7726098
386,Colorado,Female,1982-01-01,157.450273
387,Colorado,Female,1983-01-01,157.1984867
388,Colorado,Female,1984-01-01,161.4140596
389,Colorado,Female,1985-01-01,159.7165454
390,Colorado,Female,1986-01-01,161.3888499
391,Colorado,Female,1987-01-01,161.3747196
392,Colorado,Female,1988-01-01,163.2280916
393,Colorado,Female,1989-01-01,162.1564935
394,Colorado,Female,1990-01-01,161.0823483
395,Colorado,Female,1991-01-01,164.004318
396,Colorado,Female,1992-01-01,157.0541759
397,Colorado,Female,1993-01-01,162.6081695
398,Colorado,Female,1994-01-01,159.0973537
399,Colorado,Female,1995-01-01,161.7226965
400,Colorado,Female,1996-01-01,160.8763809
401,Colorado,Female,1997-01-01,157.8537601
402,Colorado,Female,1998-01-01,158.3697905
403,Colorado,Female,1999-01-01,158.3007861
404,Colorado,Female,2000-01-01,156.9892682
405,Colorado,Female,2001-01-01,161.6279249
406,Colorado,Female,2002-01-01,158.2942028
407,Colorado,Female,2003-01-01,157.4086754
408,Colorado,Female,2004-01-01,152.0320042
409,Colorado,Female,2005-01-01,153.3128992
410,Colorado,Female,2006-01-01,151.3914568
411,Colorado,Female,2007-01-01,147.7197361
412,Colorado,Female,2008-01-01,146.2957304
413,Colorado,Female,2009-01-01,147.4710568
414,Colorado,Female,2010-01-01,146.5375112
415,Colorado,Female,2011-01-01,144.7218546
416,Colorado,Female,2012-01-01,144.7190399
417,Colorado,Female,2013-01-01,142.7049785
418,Colorado,Female,2014-01-01,143.5031594
419,Connecticut,Male,1980-01-01,327.6082507
420,Connecticut,Male,1981-01-01,318.3383096
421,Connecticut,Male,1982-01-01,312.6754739
422,Connecticut,Male,1983-01-01,316.6444038
423,Connecticut,Male,1984-01-01,311.3214207
424,Connecticut,Male,1985-01-01,315.569444
425,Connecticut,Male,1986-01-01,312.042621
426,Connecticut,Male,1987-01-01,310.7445531
427,Connecticut,Male,1988-01-01,306.2127093
428,Connecticut,Male,1989-01-01,305.2699689
429,Connecticut,Male,1990-01-01,295.6590261
430,Connecticut,Male,1991-01-01,293.9820203
431,Connecticut,Male,1992-01-01,291.7857031
432,Connecticut,Male,1993-01-01,289.1336415
433,Connecticut,Male,1994-01-01,292.8622809
434,Connecticut,Male,1995-01-01,287.7675998
435,Connecticut,Male,1996-01-01,280.459436
436,Connecticut,Male,1997-01-01,271.2462868
437,Connecticut,Male,1998-01-01,268.5626385
438,Connecticut,Male,1999-01-01,264.3852332
439,Connecticut,Male,2000-01-01,260.3982368
440,Connecticut,Male,2001-01-01,254.0794172
441,Connecticut,Male,2002-01-01,256.4317383
442,Connecticut,Male,2003-01-01,251.1327133
443,Connecticut,Male,2004-01-01,242.9301331
444,Connecticut,Male,2005-01-01,239.7733992
445,Connecticut,Male,2006-01-01,235.0537834
446,Connecticut,Male,2007-01-01,227.6687987
447,Connecticut,Male,2008-01-01,226.0138608
448,Connecticut,Male,2009-01-01,221.4014919
449,Connecticut,Male,2010-01-01,218.0797357
450,Connecticut,Male,2011-01-01,218.1137839
451,Connecticut,Male,2012-01-01,214.2350487
452,Connecticut,Male,2013-01-01,211.5610098
453,Connecticut,Male,2014-01-01,213.555406
454,Connecticut,Female,1980-01-01,202.0926308
455,Connecticut,Female,1981-01-01,198.0191763
456,Connecticut,Female,1982-01-01,196.5038695
457,Connecticut,Female,1983-01-01,195.2595477
458,Connecticut,Female,1984-01-01,197.7510919
459,Connecticut,Female,1985-01-01,197.998535
460,Connecticut,Female,1986-01-01,197.8389395
461,Connecticut,Female,1987-01-01,198.0677032
462,Connecticut,Female,1988-01-01,196.9587168
463,Connecticut,Female,1989-01-01,195.4448541
464,Connecticut,Female,1990-01-01,191.1037568
465,Connecticut,Female,1991-01-01,191.5108414
466,Connecticut,Female,1992-01-01,190.4195334
467,Connecticut,Female,1993-01-01,192.0416239
468,Connecticut,Female,1994-01-01,190.6228974
469,Connecticut,Female,1995-01-01,191.5060213
470,Connecticut,Female,1996-01-01,189.9761995
471,Connecticut,Female,1997-01-01,188.0132331
472,Connecticut,Female,1998-01-01,184.2729514
473,Connecticut,Female,1999-01-01,182.3698195
474,Connecticut,Female,2000-01-01,181.545007
475,Connecticut,Female,2001-01-01,183.5813942
476,Connecticut,Female,2002-01-01,178.1608573
477,Connecticut,Female,2003-01-01,175.2446758
478,Connecticut,Female,2004-01-01,172.3598558
479,Connecticut,Female,2005-01-01,171.2918914
480,Connecticut,Female,2006-01-01,171.2269104
481,Connecticut,Female,2007-01-01,164.9211138
482,Connecticut,Female,2008-01-01,161.5332692
483,Connecticut,Female,2009-01-01,162.0374237
484,Connecticut,Female,2010-01-01,159.5939144
485,Connecticut,Female,2011-01-01,159.5006331
486,Connecticut,Female,2012-01-01,157.2060951
487,Connecticut,Female,2013-01-01,155.6731493
488,Connecticut,Female,2014-01-01,156.170892
489,Delaware,Male,1980-01-01,358.5793701
490,Delaware,Male,1981-01-01,357.4519213
491,Delaware,Male,1982-01-01,351.7468825
492,Delaware,Male,1983-01-01,348.970818
493,Delaware,Male,1984-01-01,349.3035165
494,Delaware,Male,1985-01-01,353.3485439
495,Delaware,Male,1986-01-01,354.8967327
496,Delaware,Male,1987-01-01,347.5795862
497,Delaware,Male,1988-01-01,347.7228264
498,Delaware,Male,1989-01-01,340.9818282
499,Delaware,Male,1990-01-01,334.9737694
500,Delaware,Male,1991-01-01,331.7135864
501,Delaware,Male,1992-01-01,323.4662875
502,Delaware,Male,1993-01-01,329.750055
503,Delaware,Male,1994-01-01,328.8383161
504,Delaware,Male,1995-01-01,319.3165796
505,Delaware,Male,1996-01-01,316.2058201
506,Delaware,Male,1997-01-01,302.7762082
507,Delaware,Male,1998-01-01,296.9220168
508,Delaware,Male,1999-01-01,295.4925007
509,Delaware,Male,2000-01-01,286.7718448
510,Delaware,Male,2001-01-01,288.8404226
511,Delaware,Male,2002-01-01,280.6530842
512,Delaware,Male,2003-01-01,277.4248928
513,Delaware,Male,2004-01-01,272.5114199
514,Delaware,Male,2005-01-01,267.5505514
515,Delaware,Male,2006-01-01,260.1324346
516,Delaware,Male,2007-01-01,253.7301221
517,Delaware,Male,2008-01-01,252.4972924
518,Delaware,Male,2009-01-01,244.8764038
519,Delaware,Male,2010-01-01,244.4517604
520,Delaware,Male,2011-01-01,240.0930469
521,Delaware,Male,2012-01-01,232.7714643
522,Delaware,Male,2013-01-01,233.810415
523,Delaware,Male,2014-01-01,234.8964774
524,Delaware,Female,1980-01-01,215.1319023
525,Delaware,Female,1981-01-01,212.4629963
526,Delaware,Female,1982-01-01,211.2424803
527,Delaware,Female,1983-01-01,207.5939118
528,Delaware,Female,1984-01-01,209.1138556
529,Delaware,Female,1985-01-01,210.575764
530,Delaware,Female,1986-01-01,212.5357037
531,Delaware,Female,1987-01-01,209.8144602
532,Delaware,Female,1988-01-01,213.7701501
533,Delaware,Female,1989-01-01,209.4945506
534,Delaware,Female,1990-01-01,207.1432483
535,Delaware,Female,1991-01-01,209.6760656
536,Delaware,Female,1992-01-01,205.8364604
537,Delaware,Female,1993-01-01,207.356852
538,Delaware,Female,1994-01-01,206.0788995
539,Delaware,Female,1995-01-01,207.0806856
540,Delaware,Female,1996-01-01,204.9391301
541,Delaware,Female,1997-01-01,203.8797275
542,Delaware,Female,1998-01-01,198.766283
543,Delaware,Female,1999-01-01,197.9682324
544,Delaware,Female,2000-01-01,196.5416404
545,Delaware,Female,2001-01-01,200.8570249
546,Delaware,Female,2002-01-01,190.497112
547,Delaware,Female,2003-01-01,189.9680588
548,Delaware,Female,2004-01-01,187.4528194
549,Delaware,Female,2005-01-01,186.589451
550,Delaware,Female,2006-01-01,181.3523536
551,Delaware,Female,2007-01-01,178.9445289
552,Delaware,Female,2008-01-01,178.4468496
553,Delaware,Female,2009-01-01,175.7977078
554,Delaware,Female,2010-01-01,173.0725773
555,Delaware,Female,2011-01-01,175.2630899
556,Delaware,Female,2012-01-01,173.8013833
557,Delaware,Female,2013-01-01,170.4149366
558,Delaware,Female,2014-01-01,171.4901799
559,Florida,Male,1980-01-01,302.076588
560,Florida,Male,1981-01-01,295.6763187
561,Florida,Male,1982-01-01,292.2698976
562,Florida,Male,1983-01-01,291.0578646
563,Florida,Male,1984-01-01,290.6539144
564,Florida,Male,1985-01-01,293.7179856
565,Florida,Male,1986-01-01,293.2207166
566,Florida,Male,1987-01-01,291.7814908
567,Florida,Male,1988-01-01,290.2782089
568,Florida,Male,1989-01-01,288.8651915
569,Florida,Male,1990-01-01,284.7831688
570,Florida,Male,1991-01-01,282.638507
571,Florida,Male,1992-01-01,278.5444191
572,Florida,Male,1993-01-01,281.1229794
573,Florida,Male,1994-01-01,280.2047905
574,Florida,Male,1995-01-01,280.0421489
575,Florida,Male,1996-01-01,270.9918019
576,Florida,Male,1997-01-01,264.0917883
577,Florida,Male,1998-01-01,259.5130632
578,Florida,Male,1999-01-01,260.0476433
579,Florida,Male,2000-01-01,258.6256043
580,Florida,Male,2001-01-01,255.2405378
581,Florida,Male,2002-01-01,252.0496194
582,Florida,Male,2003-01-01,247.7946791
583,Florida,Male,2004-01-01,241.648572
584,Florida,Male,2005-01-01,240.0559956
585,Florida,Male,2006-01-01,237.5208442
586,Florida,Male,2007-01-01,231.4263135
587,Florida,Male,2008-01-01,229.5772701
588,Florida,Male,2009-01-01,226.9967322
589,Florida,Male,2010-01-01,223.8524404
590,Florida,Male,2011-01-01,221.143236
591,Florida,Male,2012-01-01,219.3616482
592,Florida,Male,2013-01-01,217.9634315
593,Florida,Male,2014-01-01,220.5395849
594,Florida,Female,1980-01-01,179.929195
595,Florida,Female,1981-01-01,179.4625691
596,Florida,Female,1982-01-01,176.3579975
597,Florida,Female,1983-01-01,178.0004717
598,Florida,Female,1984-01-01,178.31926
599,Florida,Female,1985-01-01,180.3278949
600,Florida,Female,1986-01-01,179.3690293
601,Florida,Female,1987-01-01,179.316182
602,Florida,Female,1988-01-01,181.2013656
603,Florida,Female,1989-01-01,179.1719426
604,Florida,Female,1990-01-01,178.1480869
605,Florida,Female,1991-01-01,177.751532
606,Florida,Female,1992-01-01,177.8064661
607,Florida,Female,1993-01-01,179.5179798
608,Florida,Female,1994-01-01,178.3290134
609,Florida,Female,1995-01-01,179.3432622
610,Florida,Female,1996-01-01,175.6557202
611,Florida,Female,1997-01-01,174.6634005
612,Florida,Female,1998-01-01,172.0560067
613,Florida,Female,1999-01-01,172.809857
614,Florida,Female,2000-01-01,171.1649735
615,Florida,Female,2001-01-01,172.4130618
